DW_CLIENTE;DW_TEMPO;DW_LOCALIDADE;vr_total_venda
5af23b34525ea36ca6ba8c1abe6ab42463b1c270d504cd8b2b5ab04e621b91ba;7353b01e1c703e45a24eef549d0d6aded1c2fd3079d5b18d27ae025c9e9c312b;93608b2abd9b5f31c7bd67fb8aab3796a65f3e8fc44d30ebb6b9dd5bb0cde38d;""
347767d34b77bc4d587769fe1098491c333d42c4d8c556f08dca1e7d31219781;197d5a1303b7a8e1f7126f119dc31682d660a991875f073a11d338621158d966;47c2dda11cabbea90520288d8888c55fc14602e3f1fefa622e6e4433dcb51622;""
945b229e54c662d47f28b2a399e3d4c9997c3a63b342bee808f6d5a367be07eb;9c7edbd56ef20af96821f8995a92260274ebfd6f445470ce0254283d377a6cb4;2aacc7177a44229b042ea133c1b190768a1b42bb8f1c0aec9508d70d3f5a70f2;375.0
2b18abe3279c27f69c042cd6a3dd72b32445140b10afa57278e9261eb30e4d7b;83bf12c1f0b47905aa99c727366d2de6ced62b6ead7dd43e8a48cccdcb5db869;43ec2a59aa07815f7cd56fd4d47f650cff9a7c93c5ac95ba7164184128efddc3;""
1f45362329b8be439fca2ac55ca0995b048b81bfe58f8a2f97ea7ba873a09a2a;3a92a8d35507df3c1329a166bba32d57ff40b212dda18f33efd4bc57b4fa10d4;8347d62fe9c43ca8a967d9d3270dcfd1455d22ea3eb58d3e76653acb6c91da26;""
347767d34b77bc4d587769fe1098491c333d42c4d8c556f08dca1e7d31219781;6f0d22f4acb5595031fa164e84be75bf7ef92ffa9c75ed767f3bfed123ae427a;47c2dda11cabbea90520288d8888c55fc14602e3f1fefa622e6e4433dcb51622;""
653cc994276af4c6cf8be274447863bb32d836977b5fcce88761c39bc6c2e510;7cdf990ad60b17fbfa64b6b628938f94a6f7276951e2bc420ee4b87386d8de3f;4f12398fa01761ca60b326df92021fe096db36b8a033b5ac6dd979ae5fcda223;""
f06be7d486e4c37f6ae524452a4310f3ea1f2d563efd48de16a7ede66f9a05ba;e68f32deb0590059118c7ca793f7976ab55f08be732f414dfe1a7c0abbb0970e;2d1b2ad4765cd30ce568efac942a95e45563f688173c7e7de7a3df2d7bb122f2;""
ba15162a93d917f507578b5f9437dba1f6141d3894a1ae6996b75fc38772c2dd;203c0d96398a553bab49d108dc1eccdf740eaf4dabb7213c9b1e4f87f7cf78f8;fdae687028378f8a91d06307c831bed79ed30b0b865ad5fd41b8c93c55fa058b;""
9b3f771017db16d0cb719b3f66947d295058c5143dbcc4636e2f08394c827597;9bf36dff99a81ed60b881983d2a27f9f40419daf134c70114478278170ea9697;5533c7a7b409731cc5d28663fb678f2f20ce83499eb7ec2883e3901bdf9be9ed;""
3d1f6c799e00de9f533133a9b5946319985775ceb3013654275e9632299416cb;01f7956b0a1f119d2604dcea8263fbe407b39153de87c246ba891a1da76e466d;8a6e48014677cf965d37973e396a5cb47da53e8e2b4adf416a99ec3e2cfbf94e;""
6fb36f1d7e21592082f829cb76c3cdaf746e4652857bf8aaf9b5fe24a78385fb;e8156335f79dab4631bc8782ff226ad939b229a7b2a522b5100d27571849f785;37c3d363d56743c39ab83e34a53e97de94dfdeab284a39cd474439877b4ec6af;""
d73880bced4b10daf854da367a5dc100428e4806585721bb06011ab9b3a32b24;1c7051b83da2a14eaf0d710c1e6e77a8ef57a598fd897ba2ce6d682ca015f27e;d53f8fc43a4f3fab98dc4fc8d64d00758cb9e667f354773d3cc1351c0c9d04eb;""
64feb8a6df764e771c0eefbc98258bd1c551fd9b269048d19bced4810c823da4;31fdfe578c3774a996daa51a853cf3007b53826aded84e4f1ae68a1d90b0c8b9;2e018fd2cdf892580b75aceef97fa612fcb3db294cbdb699e779704774413045;""
eff7c42572e0c3edda31e59ba3ad0695fa1d90a7d56149e5f25be634b9e561a3;671b89b71f98cb8ba5a8d9d301fa1aafca8f2190e64413cb3b009514809bd0df;5a4a9317fc44e33a2f239dfd4a43b552742c05829a61c789d0169e0b9c370264;""
6f8a4b7f31c8281427846e4b8ea2a94a55c1fa437c27f3321782529e0d559822;d220edbd850c6f87aff61e93b94efb1fd54287cac8e3b7a1bee59ac25484877c;d56b26a3e0ce4dedac4fcba712a610922b12c51ada1984c32cce63a7fb203684;""
93d6ca8e009bbe6ea13f89c330649db9b569f8937083746d2589ca0b802be07b;504c6b7ef4f13611bf560c27711ba1d08e8df9ca71c2f693e270f5f4c86f2e5d;6a5d29bed8b59f9985ee0e48b4c5738f3730921858c35dc8bedd4ec232abf129;""
525866302a4bbcbbe67329a5579983bb54bb0a07a6556044f62edf2f3ab0ca49;7c6cf14cf02ea41213851cbdd378f1f6e577cd356c4f5f479a1bcbaf0d91e7e4;dc1bd452d33b73d0041efd5e5442361be082bc3a2e245df00dd9d23e567f2f16;""
8ce5e354afdcc6c165756a88ab784ad0a3da070391571dc40c93fa111687e426;97f6f00e6caf71883b0ced35159769983f9e55aa04e4d09b9e6579699558afd2;e1d9b8155a7fdd7aef70a42cab5292a07d47f00acd8a1240a03aab4d1472295c;""
96b72493b94691fd2370bf1cca6ba8b2bad3f07369a49297c7bb9078128cec55;4a3933e506f2f5b8c8fb2fb409e2b271fd35ba8f788c2145f3c0654fc37d7f51;5ac66d19aeafdc63f064e04d6098f3d4b0111b3efe8713533a224d626119487a;""
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;edc2a3f2d0de18ef2581f012fce0685456c2fe907a395a566938c2cc95f35e2d;a8aeff0e36874a06b28923f9993db595671c6cf0e6ae9c6f07b2367cd46091c3;""
1d577d1bc1bbd41b878161bc9aaa1e6b47683996d8a17a9d5bd6e5dc53815104;8770fce38051092993d547c50866787f42a72d36e086dde7c1f673f4ca99df96;a31d971550dd7cb1c99630c7e6992ebd65763ebec7e64a2bd5bbaaadf76885d6;""
8c7c64f3b5f27a592abd4d9e2466675d2c676d8c65694cb01b5405aa03792da8;012b5ff1180572484884fa8fabe2b8f50c185ff9eaa27105e80228a3bf3a5c39;aeae3d92ed542af78e6143abda20305b441a66d61f2ac5b276abf827fc799f84;""
f107c014a8f7038b064bdb92aa935c17d3c30629838c96c86d451c1852a91802;a99e777125750bc6333d72e907e3bbfc7bed60141fd55159d95baa9fb9976a6a;6455a57534217ce41f4bde96fcf71ab1cc4d4733d28f0cd77a48e15a0533bf68;1725.0
d05a7aa868bf02216cccc1c19cdf5bfbbb1566b3a4ca1f0128d4bf7db9b1c3fe;49ea62747d36323a557b5a407d9fd232f3c6fd7c59c4cb6a4f23892838c91d0c;286b99d8198cc828bc9444c06bf393bc0e7afd677a015d89c60d56563606af42;""
621bb2b5a5dd662b0fcf5255356ea8cb61225e11922e25a845ddb2470dd6e156;4756ebbdec294cb59be61c180ba2ab761a62946867d668c9854e80ba91248365;93be851a3cd0cf34dac66d9a4165a83b0c817d66f414fa07be8146d617720b1f;""
96b72493b94691fd2370bf1cca6ba8b2bad3f07369a49297c7bb9078128cec55;7a65454490718fcc9b8d3d80c0bb2613dc79a9ef8aa1182d9a097e081905d686;cb7c53d266a975487570456f638b063b60272f1f76688db09ba8e0530b558af5;""
8c537c6162f83318e31d9e81d389eed4d0669aaf9fea9d8524234ab09bd69f7f;5f2f36d7933465ddd599bda42483fac08d49cecaa9ba7b17c82b6afec0626e79;64d2060274f0caf5af380fe4ce703d111c7cfd052b5b82ed997bb9a5ce7588e9;""
824f5a653a5bd74338f989190054cb4ce855af4074faa6cd8fca03dd8363acfa;db68b122d7cb1a54b843f1e9533a1ad620acd7c1cb98e6b70d939d7961ee1358;f85303c3276e9e8c2ab335ed8fe72835621da7ba9b8998f14dceb95e26e123bf;""
1650180047da38f41c38fdd9e6d3dfadde48f0f50142cd5d3c55dbf7f8d4b4a8;197d5a1303b7a8e1f7126f119dc31682d660a991875f073a11d338621158d966;939d939ae3221306bc9009ce7978935be392be204aca2f9ac69363cd01128278;""
5fdaf6de6619420d203e4f9e469cea240e5cc3e5e806c06d115836681c763ccb;07bd84c2bf642904696ccd16b4af8f4017ce33b3b4312427b35b48115a96b183;e95821f90486c9e02fedfd01a075db4a3b5dfe6c79f76927da46c5eb52aa5aaa;""
9cfafdab05b3d494f9f91c6f3bcdfd12c64bab684e50f51624ccd7139413cee2;963ae22fdbbcf2c59ffe454ba56c79c0f82d4da4dda1ddcf96f0c100ea5edd26;5b892eb31c909440dddca94d3e01213b5c44a4dd1035f013cdceb47a11d75f18;""
061f596b79a5ba81684630332b4562eac9a4aeed1a661b03d330b141e5ab22ec;197d5a1303b7a8e1f7126f119dc31682d660a991875f073a11d338621158d966;857396a9d871dd60d1328c7068a2d87f9187a33d595738d6161de79cb1ff29a6;""
ba15162a93d917f507578b5f9437dba1f6141d3894a1ae6996b75fc38772c2dd;b9024856b1d68b85307ffeff95610939be3f8e2f90d4a540fe67550e786ea448;fdae687028378f8a91d06307c831bed79ed30b0b865ad5fd41b8c93c55fa058b;""
0604c72a6365a2bd3d0be90fb56c70ceb14a4d100f32a90cd4a7c80b434b89d9;6e0fc5444df236b35e0ffdb6ed0c2f38c1c3260026ceda6828399f3773947a55;48cd8096f14ed642d40556e673a375d6ad8526a568b157ea7320f3c0df71c245;5334.0
1f45362329b8be439fca2ac55ca0995b048b81bfe58f8a2f97ea7ba873a09a2a;5d1ea14affd734cc0d41745ddbfde240935dddc72e513dffe5f75af04be6201b;8347d62fe9c43ca8a967d9d3270dcfd1455d22ea3eb58d3e76653acb6c91da26;""
a8c79e5cd41c2e583f2c3976749f2b3e1c971e095908cb154107cc0edbca5446;4b1e2c7b5066dc649842b51284f530458f724316a1adcb25d723d14ba37ed478;fac5290951a161ccad01c22fea5dd879165225dc599b29a390e31c091b09b64d;14900.0
4577f962943544b107611090b7e4523e398869172bb06ab2d52e1c8e630d8f15;5f2f36d7933465ddd599bda42483fac08d49cecaa9ba7b17c82b6afec0626e79;3279ebb71e5aadaf3e14485d209118ff2e5446530aa8831ecad5a30454dec1bf;""
0604c72a6365a2bd3d0be90fb56c70ceb14a4d100f32a90cd4a7c80b434b89d9;f0ac30b25f8017aaef65767cc270af736dc4996eff3b41b469870ee4e7960e80;48cd8096f14ed642d40556e673a375d6ad8526a568b157ea7320f3c0df71c245;53824.0
b58c6988db78b1600d43e5a5fb6fba5b5e097c5932f486bdabe1eef634a5ca50;7794e07345054d7f462cec4fe0bac7b58dfd38014c0f68a47797e719f263af32;4a39687b14ba3995df61ebc8ddbefdca1a88890f024d9e7f4ff15700de598247;2762.0
22803b5b132be0f5372334cebc87e6f87aa9f564636b970000da3e77b2c3eee8;87cdfc266502fac7cba32cd39036a0439d91aeaabc5a4065ef197b1ed35ce567;524c915f13f9093db81dfe598a4825d089faf52bc13daccc8cdac5186d0aa0a7;""
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;b772894ebc76236240fbb42f99d9d163a0d31eb2eb2da4fd3b9d05ee0c957cbb;a8aeff0e36874a06b28923f9993db595671c6cf0e6ae9c6f07b2367cd46091c3;""
c7e24ebe43f1c29e658a6e11bcf82d6bc18c47df92b984534ee9a7ae5a5f62c5;3552adf5c6060826f0016255a0a4fe807232e9d1f657a130a739f935763787e2;d60e87b51b67ff28c108aa0dd77c42454ddfd2acc0548412fc6845d31c275e2b;4025.0
f211e75fd98c9452bf4097298df33c8666f853c26883e26feb90cced65f377d8;7353b01e1c703e45a24eef549d0d6aded1c2fd3079d5b18d27ae025c9e9c312b;b4e6f5b416d7281042ae4ce4d449d2800865da72f65d3b522457dad339911869;1103.0
e25ea913acefb99dc211113de0a5c7cd9d9c679e33eabcbde13a7527bfe3cb41;e7716b8e6c227b6e5e0d4b297a7ab6ea833c0c846409fa42c5aedbcd6098ce6e;fe0358c7c3bdba7e01858e5a5580acd90a7dd8531c1fec51c9cd993fa6728661;""
1137c50b09b3218a6a884eac1800f625b517d1b77b175371df3e1b4835e42096;a41ea822e21db021a96ffa5e136e9ccb54445839d224e91e493cdd08b92cdd1a;545e5d6f387a3e14829798a8b35e7373dd01516ae767ff8f4d1c3576bf632944;""
a139a468e26f470920b6876c3943bcf90619e4b402d7a0e788263a088b48aae1;fb5a070fdce742507b11bd18bd93608b50ea33c69c4ba9a80f6c7267c5e75527;0a37acd40cb466bb1dfe21cc6212c5c63c2230ec62d8e465ed1322f45f61c8d8;""
62590cbbee4a084fd736eb3a385c82bcad362f4950a2190933161692b4a2eced;8b80f03a1741e9d4d806a2adb4fe3d26e7eda751877357e1d7bb01f908444f0f;07919bb1b2cad75e3fa138b9923ccef554713ea3f9f918223507baebc9632ccc;""
d9faa7746292da98a6348999d3fb63098e20adf5d4af3ebaf166650ab3ae4124;7a65454490718fcc9b8d3d80c0bb2613dc79a9ef8aa1182d9a097e081905d686;113a9ff9ee77ed5afc46c4b21d166cd7743ef141183f249676f57b748364d69b;""
b9d523f52446455498c8823423970c91ed1738b55fc9c51ff6182517cc2f24fe;20fd5709d95941019ce84f6473ed2c2aa7fb5df46cc42ac557bf1735c2948ae5;587e91b69f30e6e85fa1762675c8ec271204c90304f60a50b8e1caab1fa939cf;""
8f5a550cc021bca56ece2c56babea5393c99267bd93d29d42af77f19785c9744;7f20fee0e5d05fbe47e35fddfbcdeff42c54ad9e83be8d21a914299eb37a3594;6372307b6bc1668e0d968bff28fc8d5cc7496c818a5e945d6996d4451792a22a;""
f211e75fd98c9452bf4097298df33c8666f853c26883e26feb90cced65f377d8;9a67769d0205f31830172730d1611cad800d45704e66ec45ec7dae76ce39a658;b4e6f5b416d7281042ae4ce4d449d2800865da72f65d3b522457dad339911869;""
830720f5fc87eb61b005a739626e2f5d53105a151f9de7f33a4a76a7ae3387c4;9aba6f8aaaba4991a63df8317bc1a63044f5e844e8270da25318789fb3274392;1d90be140f75c83e3619096761914e4fce2ffa0c427f9ce97e3c3fa8e4b860fb;""
a657fe75028171e5cd3fedd6d91d16f16da60989fab8a70433cff53d29431d6e;83bf12c1f0b47905aa99c727366d2de6ced62b6ead7dd43e8a48cccdcb5db869;5ac66d19aeafdc63f064e04d6098f3d4b0111b3efe8713533a224d626119487a;597.0
a657fe75028171e5cd3fedd6d91d16f16da60989fab8a70433cff53d29431d6e;498bab03cb25cb2c8686754b53ba1afd902c3cb48990afee3747cf6211f03cb7;5ac66d19aeafdc63f064e04d6098f3d4b0111b3efe8713533a224d626119487a;""
71915c2acf51001f0e57de1efc03f72cfaf548af9d6e1b7b8ddaf51c9e2b3ec8;4686f7d86507a0c517fefa9990dee04cad6063a4a3d5618f9089ee82c4280534;8dd2f7dc223639c5e3a541479f07e3d009080d634778fbbe75535cd01e2808f6;""
f211e75fd98c9452bf4097298df33c8666f853c26883e26feb90cced65f377d8;6cc1dcc53fcfa11e3ff4fcb8c1d50f64f67d8cf7eee4dd73d82f14a1d6ee4744;b4e6f5b416d7281042ae4ce4d449d2800865da72f65d3b522457dad339911869;741.0
0661bba2b7122fdf78c36552fbce8d8b1514aa967d4aafe6a33c3c675a58ea79;8770fce38051092993d547c50866787f42a72d36e086dde7c1f673f4ca99df96;ef12adcb7ca24f5c29eec0cf4a2817ed4ec8c1e5342a5b19cfc12c083ac2626c;""
e6fcfe2025ce90f78c6eb72bebcb251091f4bca8f37827b89b0305c009a43b7d;b7797a521f0354f8c21af39b6c25434adddc6648608dc0c370558ff278c2f5c2;ae6359bff7e5699e4ebb4e81a9b102f3e11a8aa86920b3c96c36b879f90340e5;""
56baeaaec4c3891028866b5c843a1a6b1428edac3bdbd956cc1ce3195d74ac29;7cdf990ad60b17fbfa64b6b628938f94a6f7276951e2bc420ee4b87386d8de3f;c5ee329eab7f0e8d96338fb4b8051e5ab87733103bc35ff2b00321c9216f269d;""
5f11df6469ed3f427134caa80ae1e240c2842d1ed732b4ac2156a496f3b85c92;b1d13812775e3d1428c321789858ba02937b4a8fb0f485ddc01fddcb71eaf4ab;6bb57fbce7659d9185b314bc10ca1d5a74d3b9b198a737e9ded4d5a2a9bee0c5;""
cdba1b7378418e9330d4931a378258a429c8c4a756878b521819d7f262cecbda;f591a5c60533e5b054942243beaa832473bc11dcdab3e217c99ee36a320e9f1f;c4efc25f446470a6f044ff1971974e13ee589716ec0f9732f3be78f171dcaa37;""
f7d0a74f994d4e769fe8ca9c31ae2e2a2f9d8de18be3725a2981cbc1b59eda2d;59c14a98ae07c4674de1753bee59f46dc07c6ddd2eef9daf1311819e7033422f;069933e1a9b38d3f7f93429d94842210d27e67e713566b738e1c038926bd2589;""
f404e7972ee09f059b456c33e7381168f598ce640b81624d2805607b0cc95b83;19ca3c14fd89d9bb6e436948ada000aa3826ac715922c8683dd5f8bcef6dcf49;8e9e7fffc6e2020173239646feab9ad30c56e20d07002a4fc1cf8b673d14ab23;""
d838cd7106dd53ddd33f7f540d774919770958529cea724e27a87fc378d73388;080533efc041044c7b92ce841b4072ea7e904beacf9508ccf1c230eb369793b6;674092ac4e00dd64e618ce0f42d62228500a3081d3b8dcaba3b92bd55e1fb063;""
621bb2b5a5dd662b0fcf5255356ea8cb61225e11922e25a845ddb2470dd6e156;88e6aec382f0b4b469c9c735d26f422033da7b40c7c66af282e3a52794c5d4a8;93be851a3cd0cf34dac66d9a4165a83b0c817d66f414fa07be8146d617720b1f;""
a139a468e26f470920b6876c3943bcf90619e4b402d7a0e788263a088b48aae1;b7797a521f0354f8c21af39b6c25434adddc6648608dc0c370558ff278c2f5c2;0a37acd40cb466bb1dfe21cc6212c5c63c2230ec62d8e465ed1322f45f61c8d8;""
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;0a00c453bccf2162a32634dbe9ac93efe7b0a293f1e16ae72c5596bac903087c;39e9b28514d8474d890e4167129212a38b9e9ca6d88983934d8fe70d7c2bd995;""
cc955280eb3f5e6fcb2156030001b93e80e3746a25685eda099028b59adf835a;272da56cb8dba35c25f1c5dc0b7fd7a6caec60c8c18ab35cb94410505fe94140;28b5c1631ecc7943376d69183d6ac553a9b04d2f41b47054c61ccda435de1072;""
8b9e94585ef713175b0cf0fe6b74fb61877bd8bfc4ff2d2a952ce33eacce7fec;cee781a6add0f116f9406e7639bf3c0d9491f4a89c67f06187c487042c46c38c;e693597d6a3391833fc8727f092fdb0ad3d275c08008e47a225a5eae177ba577;635.0
214a287612f160c4efe9f806ef0540b643aeb2de4c4259059274b59dbbc5c507;fd13ccd2e956a3b503a939d8113ae2e7a0faf454eb8121f12ed5724aed8ace2b;02d23e2da6e785be2991ba622ba5aad678ad6796140adb3f5a29d51f043aca34;""
fadfca947d9796ef0293dcb397891177b96752bdae2d537a1131c4e000b4dead;ca2ab3565a8701f94569e11debc72d51aeabab69ad33da8feb9d9a9670d3c61b;2e28126255c88a1731da32f3eb869075af4a90cd03a8b4b45cb3571ee3676515;596.0
2b18abe3279c27f69c042cd6a3dd72b32445140b10afa57278e9261eb30e4d7b;8c5f59ccd450d4c577c525495c470d5d327446468c0acb4bf571af423b632c9e;43ec2a59aa07815f7cd56fd4d47f650cff9a7c93c5ac95ba7164184128efddc3;""
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;6468a01c8f0c35c5c539969edd8d289aa579a8f4518356737dd82c947b5f9b50;a8aeff0e36874a06b28923f9993db595671c6cf0e6ae9c6f07b2367cd46091c3;""
830720f5fc87eb61b005a739626e2f5d53105a151f9de7f33a4a76a7ae3387c4;e934e055259191e6974b5574403c25d0fed72a7346133435a96e1aa512a71e49;1d90be140f75c83e3619096761914e4fce2ffa0c427f9ce97e3c3fa8e4b860fb;""
1220e21e383ed839f0a630382370a42b94ddd99836fa714b110474ad7d9b2b98;7770405c756e5ac0afc0548edfa5eb97ef696b245cfc7b40a38872beeed5c99a;949e117f30998aafafe9b28cb1f510340e27696d7d9fbd70d10a56f706a8795e;375.0
830720f5fc87eb61b005a739626e2f5d53105a151f9de7f33a4a76a7ae3387c4;fce875c1a02b72f3f9e5ddf40665b6255747c3d0d8eadeaae70f93b2ef8a943f;1d90be140f75c83e3619096761914e4fce2ffa0c427f9ce97e3c3fa8e4b860fb;0.0
525866302a4bbcbbe67329a5579983bb54bb0a07a6556044f62edf2f3ab0ca49;e38c0919937a068e95996dbfac4121a7cc7daa92f88dfc5a0641d39b9e228a76;dc1bd452d33b73d0041efd5e5442361be082bc3a2e245df00dd9d23e567f2f16;""
71915c2acf51001f0e57de1efc03f72cfaf548af9d6e1b7b8ddaf51c9e2b3ec8;ffbbb403830c35b87a8761ae4c4ba1212b028027d891148ad9aa3e173352541b;8dd2f7dc223639c5e3a541479f07e3d009080d634778fbbe75535cd01e2808f6;635.0
1a04480bedfb8667ed7e24523945d5dc8fbd3721d0b63624a141a9fdd82564c3;da166b71c22dbfaac920c918d4b2d7485c541413eb7de94b2ea8706c2bfe4160;6700e2eee4cc439a1d62ea4bbad381b79aaa91b5280b0de1c4f073490a6fdda2;250.0
7fc571f9a9f792aa54d1788f924606a67a55634e46b8f109637f6e9313c0e0cb;10cac93e3100360b9b9c21ad0d4dd7b9ca95d836997bd973c26e80b1033b7776;a1429b6470e0910788aa331b92cce7f7fed163c69617fb997e0ce7a4983d8db0;1270.0
8d1a944d7e4361f582ba13cdd85f836646fe6c7e584488adce14b20005ce5094;7770405c756e5ac0afc0548edfa5eb97ef696b245cfc7b40a38872beeed5c99a;6172683ce23c87cde3181cef5d549498430e0ff50bed6bf004c34ffba492e101;""
fa4ccf3a25605d5a085dcfc09b00917ffc85724159cd2c05c2f98fac50493618;bba2440a34261aa23811c6723aa43103d080f8162f8b04ae136c2abc8640cfaf;fdac79561b5b2dd324ad9707a315c49abbb639398ee221adacff956c7e4bea3c;""
59aa464f3c3000b8ad24609202a72189ada2a78d18741d0da99f94780024ac63;016171715e615558a3be2898fcbd0ad97751c2428ba585f16ffe6ebce8153a18;6da063becabcdcdb5514fc42165128e85b6b7334a11e85fb8b1f4041dca41253;""
a8c79e5cd41c2e583f2c3976749f2b3e1c971e095908cb154107cc0edbca5446;ca13e40ce63f7a3c320c2178f5c1b65d3743b0556cfac33e5eb6cb55df3218d4;fac5290951a161ccad01c22fea5dd879165225dc599b29a390e31c091b09b64d;""
cdba1b7378418e9330d4931a378258a429c8c4a756878b521819d7f262cecbda;9f3a2c34e2779bdc6e302cb6792a7f21e6c2e066f1ae9616f7eb0b3ef779c8be;c4efc25f446470a6f044ff1971974e13ee589716ec0f9732f3be78f171dcaa37;68220.0
a7bf0b631c877e9d3b403f923c6936635ba9541ab808c967c9b2023e4ed68d72;69f290623bf248e9ba12539a11047b08dab90b67ed106852780877681dc4e00f;abd489d2033d7bc49357881282cf7f4aa809354cb8f3e90b328a21a4f19a6e3e;20426.0
93d6ca8e009bbe6ea13f89c330649db9b569f8937083746d2589ca0b802be07b;9fbde6734e5e22f255460d8e846f208e1ff5084314ed071df4ce79d0f5009343;6a5d29bed8b59f9985ee0e48b4c5738f3730921858c35dc8bedd4ec232abf129;""
1daea7fb1ae751f0151cf312903f9720024d5b792e20416aa6f43e372d4f3d6a;5f2f36d7933465ddd599bda42483fac08d49cecaa9ba7b17c82b6afec0626e79;6cc2f08869833f115830af85e68ee4bf86fcfe453662912ce75399d3e242e75d;398.0
d1a091bbe9cda899db9efdfb3665aabe472dc1ed37eb3d56a9619902ec7b73d6;bfc4c1527b572f788ef1f421b0592c1d12060b6c864a206e1e8b18bcf5b2b17a;ba6d5d290079b14f5c34420aa0d722465e998f04f8fdaa8fddfa0c0dfb2c4c17;""
239ccd30e8121ec69848ab6c0aeae21b5a378789d59e43dee102800daee697e1;97f6f00e6caf71883b0ced35159769983f9e55aa04e4d09b9e6579699558afd2;65edc3364b63dbb5194ed9343f4fd2498b0c0e58ddd4eed0aa117ebed447b086;""
b464a0b559d0399ca2e447df87dfd7e31b06f31d9ab6c48504841518222a3cf5;0a00c453bccf2162a32634dbe9ac93efe7b0a293f1e16ae72c5596bac903087c;56fd7556503d17b2c047974fd8889ffc5e0e7799ded136d58640ee10c91b7490;""
5d41576f0139fa33b0fb3909fef69573f2e26b6e77db82d1a23ba0048e0ddf4c;72173ae36213b8f687cfb17e7ae501405cce2c63c06e2cc56730851a4e1c255c;3366db7510b6808d61fefe23a599eca41f1f9b630c253f892d07576ccbb16495;""
821727d1c491d3e4c75d7671e4b7d84a1ef5c69adbeca69ee8f90467e0efb4f4;ca13e40ce63f7a3c320c2178f5c1b65d3743b0556cfac33e5eb6cb55df3218d4;771815c5283b5ad6131c768caa49990d76bfa439c709651260e8a43127aee312;""
a332519956a633d685432826a1120a973292a25bcc72fca778002c043ae2c931;f478bc3a1f00683516dccdc8d89a14eefa40f9da9fbeb5c2536e13c7d21374aa;aa9d08e89bb209482c6e12ab241b83e716a9308e849dbc26945e50599d5e9b38;""
f7d0b83a134557e855cb42dc42137e5555e3265bb6b340d34441d55ba28f3be4;448961a522478cfec2ace97fcc9a4244059ea20d4610b99be4e5236bf0fa85b9;201cbabf12916e4d4090b24ed3f21c908e88b2cab52a1e6e55ec3e30fc624622;""
755b64596ca285175a8f503d17f694747f2edc60023a4732b330a15c723e8f55;38c571182e7cfb7111d99f7b196b21cb3f66cab9a0e59f5d8cbca48817273639;eb55388eabbd05974bf9c72f67edf4ccf74eb4eca08c7c55ec32670354797633;""
824f5a653a5bd74338f989190054cb4ce855af4074faa6cd8fca03dd8363acfa;b8525b93e08ef837894864af1335c5f0be48b32c41312ad70b172c8d697f5b7c;f85303c3276e9e8c2ab335ed8fe72835621da7ba9b8998f14dceb95e26e123bf;""
1046417cb787756c1803b113580b70488649415e76d032ba0b52536f1c0197c4;6c304c12a8051f1884d13acb1ece97b609e14bce639b4765612388c4e4efde0d;39e9b28514d8474d890e4167129212a38b9e9ca6d88983934d8fe70d7c2bd995;19255.0
b58c6988db78b1600d43e5a5fb6fba5b5e097c5932f486bdabe1eef634a5ca50;9b49e639e3a26904b74c142d3898dbce6c2b56518b18bb6233552668ca0cef15;4a39687b14ba3995df61ebc8ddbefdca1a88890f024d9e7f4ff15700de598247;2762.0
a8c79e5cd41c2e583f2c3976749f2b3e1c971e095908cb154107cc0edbca5446;161f29494d1b83a87a314cae25add3aae2e0725535d43390fd5b34d590bf501a;fac5290951a161ccad01c22fea5dd879165225dc599b29a390e31c091b09b64d;18493.0
a7bf0b631c877e9d3b403f923c6936635ba9541ab808c967c9b2023e4ed68d72;0f51b720ce3e65c80e8c0c112ecbc6e350a0c367bb8b7dfdc22b40563a4b11f3;abd489d2033d7bc49357881282cf7f4aa809354cb8f3e90b328a21a4f19a6e3e;11324.0
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;a15247b0e50cbd6566127e1ea5e3f068b79fe4938c0c69f71cebcd2ee91fbdf5;e46a8395cdf5481e8dc289ac4c941b981720d76071d94bbd7e7b1fe790da82ea;""
22803b5b132be0f5372334cebc87e6f87aa9f564636b970000da3e77b2c3eee8;36fd6d34a1ba1f3a0a70220d597dea8e47f12a78b63c7b9f6b77fc7c01bf9008;524c915f13f9093db81dfe598a4825d089faf52bc13daccc8cdac5186d0aa0a7;""
3dee3bc66838e920f502bc17e471cf5b2b6c14f44153f8be2966c55e02bb9b30;3552adf5c6060826f0016255a0a4fe807232e9d1f657a130a739f935763787e2;bbc0103539bacdfd91bee40a8b15f3fc1c7fad69ae5332fdcb57a2e0a045f399;2682.0
d198cc7c33a89ab1b820b233e47d4808cbf0e5552ef6729079df9bc7da561e6e;7353b01e1c703e45a24eef549d0d6aded1c2fd3079d5b18d27ae025c9e9c312b;58dc10aeddb1fbd0afb90d4adf37d07f9d47a4fcc6620d77ee6179be47665f43;""
a7d0a288f52db0d46b1e155cec1d18be839c54a8a5efbdcee3d975de59cacb64;7a16be6c208a8e4670169b925bded2271210368e1ada15014dbf2c2dc478a3e0;db74b7028fe2af9e352e3bc5346e617a6c88c04016a70d3c305d3626f6017863;796.0
